Internal ID,Distributor ID ,Network Ship To,Account Location,Invoice#,Po#,Invoice Date,Item ID,MFG Item,Item Description,Item UPC,Item SAP,Manufacturer Name,Quantity,Unit of Measure,Gross Sales $USD,Tax Amount,EDI Status(ACME)
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,97025,020554,36" 40# PEACH TREAT  1/RL1000',55000004397731,1040976,GORDON PAPER COMPANY INC.,1,Roll,69.89,4.19,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,1,Roll,39.40,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101734,330939,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,10840239101119,1247824,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101735,330940,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,10840239101102,1247744,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,3,Case,68.97,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,5,Case,326.75,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101813,121176,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,00044474934676,1341212,PLACON CORPORATION,1,Case,29.88,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,1,Case,30.35,1.82,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,119001,033957,LCRS-22 FLAT COLD CUP LID 2400/cs,50794297872291,1326950,GRAPHIC PACKAGING INT'L LLC,1,Case,47.66,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,97223,278100,100TC REPL.TOPS-SQUEEZE BOTTLEFOR 124C-1 24OZ STOCK,10727875016208,1167254,TABLECRAFT PRODUCTS CO.INC.,2,Dozen,7.36,.44,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,83480,372049,2049 HALF STEAM PAN FOIL LID100/CS,00749384002681,1050174,HFA INC.,1,Case,21.23,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,103769,813308,MISSION BBQ 32OZ GWOT TAN CUP,55000013518127,1351812,BERRY GLOBAL,1,Case,118.18,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80832,030194,LHRDS-16 WHITE SIP DOME LID1200/CS,50794297871430,1011251,GRAPHIC PACKAGING INT'L LLC,2,Case,108.00,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80813,030152,SMRE-12 12oz ECOTAINER HOT CUP1M/CS,50794297817179,1011324,GRAPHIC PACKAGING INT'L LLC,1,Case,114.46,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80938,031197,LFTFH-16 FLAT WHT VENTED LID 1M/CS  WHITE PLASTIC,50794297751244,1011571,GRAPHIC PACKAGING INT'L LLC,1,Case,70.46,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,100523,081206,51800B300 MED CLEAR SQ FLAT LD300/CS,00039982004331,1017481,SABERT CORPORATION,2,Case,89.34,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,99993,200069,20954 FORCE 8-22OZ 1CUP TRAY200/CS  13x10x2,10037700209546,1021588,HUHTAMAKI,3,Case,204.42,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80609,010235,235 6X.75X6.5 DRY WAX BAG 1MECOCRAFT,10072181002354,1041179,BAGCRAFT,1,Case,52.06,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,97267,310118,AW242 24X2M ANCHOR WRAP FILMWITH  SLIDE CUTTER,00721844712262,1048110,ANCHOR PACKAGING INC.,4,Roll,139.20,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,101748,100354,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE PTLID-F98SS,00840239100993,1229178,EATERY ESSENTIALS,1,Case,34.85,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80639,010331,RegSHOP COMPOSTABLE TSHIRT BAG16.1X19.7 .8MIL  10/50/CS,55000012314935,1231493,BIOBAG AMERICAS INC,1,Case,93.15,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,83124,330936,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,10840239100235,1232942,NATIONAL PAPER & PLASTICS CO.,2,Case,69.52,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,83125,330937,EXTRA LARGE POWDER FREE VINYL GLOVE 1M/10/100/CS VFX  CHESAPEAKE,10840239100242,1232943,NATIONAL PAPER & PLASTICS CO.,4,Case,139.04,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80962,031522,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,00840239101648,1255735,NATIONAL PAPER & PLASTICS CO.,1,Case,26.95,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80964,031524,400APS 4OZ Clear SOUFFLE 2500/50/50 PLASTIC CHESAPEAKE,00840239101662,1255739,NATIONAL PAPER & PLASTICS CO.,1,Case,61.25,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,29.95,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,81412,081330,RC573PPWH 18X12 WHT CATER TRAY25/CS,10081741002598,1335842,FINELINE SETTINGS,3,Case,172.77,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,81408,081326,RC571PPWH 10X8 WHT CATER TRAY25/CS,10081741002574,1336014,FINELINE SETTINGS,3,Case,98.25,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,81410,081328,RC572PPWH 14X10 WHT CATER TRAY25/CS,10081741002581,1336406,FINELINE SETTINGS,3,Case,147.45,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,119002,441584,9820 PIZZA SLICE BOX 220/CS CLAMSHELL,10850191008227,1350501,PBI SALES,2,Case,111.90,.00,
2702818,0000004600,438020262,552041 RA US SENATE DIRKSEN CAFE,INV145945,57139222,06/10/2024 11:21 pm,119765,030556,HC-20oz COMPOSTABLE HOT CUP 1M SQUAT     SPECIAL ORDER,00818761010622,1259434,AMERCARE ROYAL LLC,1,Case,99.95,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,125043,560149,42512 FIBERPRO SPOT BET 12/CS STAIN REMOVER,00700427011046,1085156,BETCO CORPORATION,1,Case,36.82,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,124417,550062,97157 LG MOP BLUE LOOP WB 12EA/CS BLEND,00072627971575,1263572,NEXSTEP COMMERCIAL PRODUCTS,12,Each,67.44,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,101705,510695,CH9620 6X9 NYLON SCOURING 20CSGREEN CHESAPEAKE,00840239102652,1275329,ACS CLEANING PRODUCTS GROUP,4,Case,23.96,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,84580,511539,20" BLACK STRIPPING PAD 5/CSBlack20,00840239103369,1295368,ACS CLEANING PRODUCTS GROUP,2,Case,29.00,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,130908,1122766,67004 BEST SCRUB CLNR 4/1GAL,10700427670042,1090219,BETCO CORPORATION,4,Case,141.28,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,84432,510227,SPP20 20" MAROON PAD 10/CS3M F/SURFACE PREPARATION,00048011295923,1068868,3M,8,Case,763.28,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,121806,560193,659B500 HARD AS NAILS 5GAL FLOOR FINISH,00700427030238,1376492,BETCO CORPORATION,15,Box,937.50,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,124416,550061,97156 MED MOP BLUE LOOP WB 12EA/CS BLEND,00072627971568,1187881,NEXSTEP COMMERCIAL PRODUCTS,24,Each,116.40,.00,
2702821,0000004600,508527371,213447 CJ MAINTENANCE,INV145965,2406053,06/10/2024 11:38 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,121806,560193,659B500 HARD AS NAILS 5GAL FLOOR FINISH,00700427030238,1376492,BETCO CORPORATION,20,Box,1250.00,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,125043,560149,42512 FIBERPRO SPOT BET 12/CS STAIN REMOVER,00700427011046,1085156,BETCO CORPORATION,1,Case,36.82,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,125043,560149,42512 FIBERPRO SPOT BET 12/CS STAIN REMOVER,00700427011046,1085156,BETCO CORPORATION,1,Case,36.82,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,130908,1122766,67004 BEST SCRUB CLNR 4/1GAL,10700427670042,1090219,BETCO CORPORATION,2,Case,70.64,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,84580,511539,20" BLACK STRIPPING PAD 5/CSBlack20,00840239103369,1295368,ACS CLEANING PRODUCTS GROUP,10,Case,145.00,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,89279,516066,LH12C LONG HANDLE SCRAPER EA48" HANDLE 4" BLADE,00761475400169,1001839,UNGER ENTERPRISES INC.,4,Each,95.84,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,84432,510227,SPP20 20" MAROON PAD 10/CS3M F/SURFACE PREPARATION,00048011295923,1068868,3M,5,Case,477.05,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,85006,519870,3M 20" HIGH PROD PAD 7300 5/CS08278,50048011082788,1001725,3M,1,Case,45.24,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,103655,545032,95032360 PRO STRIP HD STRIPPER5GAL,10807174527794,1239465,DIVERSEY INC,3,Pail,206.88,.00,
2702822,0000004600,508527409,213447 CJ MAINTENANCE,INV145966,2406055,06/10/2024 11:39 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2702917,0000004600,295003023,499301 GUEST SERVICES INC.,INV145936,B02950002692,06/10/2024 11:21 pm,80576,010037,20# KRAFT SQUAT BAG 500/BDL18421  8-1/8X6X14-1/16,00079594184212,1253026,DURO HILEX POLY LLC,4,Bundle,111.88,,
2702917,0000004600,295003023,499301 GUEST SERVICES INC.,INV145936,B02950002692,06/10/2024 11:21 pm,84379,504491,40X48 16MIC Clear Canliner 10/25/CS 40-45 GALLON,00840239100795,1232928,INTEPLAST GROUP CORPORATION,2,Case,58.02,1.74,
2702920,0000004600,633003502,885460 LONGWOOD GARDENS INC,INV145961,matta,06/10/2024 11:26 pm,101358,511197,1905-02 PURELL FOAM 2/1200MLLTX-12 SANITIZER,10073852031307,1163313,GOJO INDUSTRIES INC.,15,Case,1330.20,.00,
2702920,0000004600,633003502,885460 LONGWOOD GARDENS INC,INV145961,matta,06/10/2024 11:26 pm,101434,530155,5392-02 TFX PURELL FOAM SANTZR2/1200ML SANITIZER,10073852009696,1000565,GOJO INDUSTRIES INC.,15,Case,1044.30,.00,
2702920,0000004600,633003502,885460 LONGWOOD GARDENS INC,INV145961,matta,06/10/2024 11:26 pm,119144,530386,8672-04 CXR PURELL SOAP 4/CS 2000ML REDIFOAM FRAGRANCE FREE,073852507713,,GOJO INDUSTRIES INC.,12,Case,1777.92,.00,
2702920,0000004600,633003502,885460 LONGWOOD GARDENS INC,INV145961,matta,06/10/2024 11:26 pm,89195,510705,4906 Trigger Spray F/32oz  BWK09229  ,00729661166565,1083909,IMPACT PRODUCTS,15,Each,16.20,.00,
2702920,0000004600,633003502,885460 LONGWOOD GARDENS INC,INV145961,matta,06/10/2024 11:26 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,,8.40,.00,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,87322,CALL1515,CALL YOUR MOTHER WRAP 3M/CS15X15 WHITE GREASE RESISTANT,55000013871963,1387196,SEAMAN PAPER COMPANY,1,Case,139.90,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,119080,808062,CALL YOUR MOTHER 16OZ PET CUP CLEAR PTC16-D98-CYM 1M/CS,04711112352517,1387185,EATERY ESSENTIALS,2,Case,169.30,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,101748,100354,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE PTLID-F98SS,00840239100993,1229178,EATERY ESSENTIALS,1,Case,31.51,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,87316,CALL06,CALL YOUR MOTHER 6# WHITE BAGPAPER GROCERY BAG      500/BLD,00069199037754,1389735,ROSENBLOOM GROUPE INC.,4,Bundle,79.40,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,80670,010412,411 6X.75X6.5 WAX BAG 2M/CSWHITE,10072181004112,1044475,BAGCRAFT,1,Case,44.96,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,97260,310054,ACM242 24X2M FOODSERVICE FILM,00840239100207,1220814,ANCHOR PACKAGING INC.,1,Roll,23.84,1.43,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,89052,330304,BLACK NITRILE GLOVES MD 1M/CS,90840239104109,1336056,NATIONAL PAPER & PLASTICS CO.,1,Case,32.12,1.93,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,89053,330305,Large Black Nitrile Gloves 1M/CS,90840239104123,1336500,NATIONAL PAPER & PLASTICS CO.,1,Case,32.12,1.93,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,122276,500195,38X53 1.7MIL BLK CANLNR 100/CS RCM-3853X COEX SUPERTUFF 3-PLY,00735692033950,1388260,ALUF PLASTICS DIVISION,1,Case,34.65,2.08,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,124458,CALL021,CALL YOUR MOTHER PINK DT LABEL 2.25X1.25 WHITE 200 GP 1M/RL,55000013894962,1389496,PHIPPS LABEL COMPANY,3,Roll,14.55,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,83791,450208,MFW WHITE MULTIFOLD TOWEL 12/334/CSCHESAPEAKE WHT,00840239100436,1225434,NATIONAL PAPER & PLASTICS CO.,1,Case,25.04,1.50,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,92813,950553,47398 BLACK DISHER #30 - EA - STOCK,00029419923816,1281613,THE VOLLRATH COMPANY L.L.C.,3,Each,44.52,2.67,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,125091,400197,GCB-6 6X10.75 BAKERY TISS 10M/ INTERFOLDED GREEN CHOICE KRAFT,00074729800067,1259139,DURABLE PACKAGING INT'L.,1,Case,55.80,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,129008,CALL0012,CALL YOUR MOTHER 12oz HOT CUP XHD3 DOUBLE WALL MATTE  500/CS,55000014003820,1400382,VISSTUN,1,Case,138.65,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,123868,431010,WHITE INTERFOLD NAPKIN 24/250/,00840239104670,1392500,SUPREME SOURCE & SUPPLY CO.,1,Case,30.29,1.82,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,118752,400336,HALF SZ QUILON PANLINER 2M/CS HALF SIZE 16.5X12.25,6104249002,1362234,TINICUM RESEARCH COMPANY,1,Case,50.38,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,130180,CALL008,CALL YOUR MOTHER 8oz HOT CUP DOUBLE WALL SQUAT 500/CS,55000014006081,1400608,BETTER EARTH,1,Case,89.50,,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,1,Case,64.14,3.85,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,101710,461172,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,00840239100382,1221779,AMERICAN PAPER CONVERTING,1,Case,52.92,3.18,
2703017,0000004600,370950235,629615 CALL YOUR MOTHER GEORGETOWN : CALL YOUR MOTHER CAPITOL HILL,INV145941,018952,06/10/2024 11:21 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,83687,430964,168396 10X10 2PLY WHITE BEVNAP 8/300/CS,07321031683967,1319485,DUNI INC.,12,Case,414.00,.00,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,81459,100342,PET9 9OZ PET SQUAT CUP 1M/CSCLEAR   20/50/cs RPET,00840239100894,1232932,EATERY ESSENTIALS,6,Case,362.10,.00,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,124963,032616,PL-SC-U7-LFS 7" FIBER ROUND PLATE 1M/CS,10810029136096,1395940,WORLD CENTRIC,8,Case,450.00,.00,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,119053,152139,433472 9" COMPOSTABLE PLATE500 4/125 CS  NATURAL,10811936030545,1370409,TELLUS PRODUCTS LLC.,8,Case,399.60,.00,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,86605,908290,LPB16256PP 256oz WHT BOWL LO-PROFILE 25/CS,10081741001324,1364597,FINELINE SETTINGS,3,Case,163.65,.00,
2703317,0000004600,757000929,755929 SODEXO USHR CATERING,INV145938,WILL WEEKS,06/10/2024 11:21 pm,82781,243111,4LB BLACK TAKEOUT BX 160/CS100470 ECO-BOX,00763352104702,1302261,SPECIALTY QUALITY PACKAGING,4,Case,285.00,.00,
2703318,0000004600,406000017,406008 THE GREENE TURTLE CHRISTIANA,INV145952,B04060002802,06/10/2024 11:26 pm,88383,210024,24CW135 FOOD PAN 1/2X4 CLEAREA - 6/CS  STOCK,42717712915,1156383,CAMBRO MANUFACTURING COMPANY,6,Each,48.18,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,126185,150315,EP-HC93NFA 9" 3CPT HINGE CONT RCOMPOSTABLE 200/CS S/O,00644632932287,1199100,ECO-PRODUCTS,6,Case,342.54,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,82075,130437,Heavyweight Polystyrene Black T-spoon 1M/CS,00840239100108,1225504,NATIONAL PAPER & PLASTICS CO.,3,Case,89.31,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,84226,500142,38X58 XXH Clear Canliner 100/CSPR HEXENE 55GAL FLAT 2MIL EQ,00840239102157,1173329,ALUF PLASTICS DIVISION,3,Case,148.08,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,118970,231126,8.5" GIANT WRAP CLEAR STRAW COMPOSTABLE  1200/CS,00097111009824,1372566,D&W FINE PACK LLC,1,Case,32.77,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,83615,430047,DN 2ply 8Fold White Dinner Napkin 20/150/cs,00840239100481,1224502,SUPREME SOURCE & SUPPLY CO.,1,Case,33.99,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,82974,323603,LH5800D INCREDIBOWL Clear D/LIDF/12-16oz BOWL 250/CS,00721844418492,1019445,ANCHOR PACKAGING INC.,1,Case,33.77,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,82979,323610,M5816B 12OZ BLACK INCREDI-BOWL250/CS,00721844418485,1019490,ANCHOR PACKAGING INC.,1,Case,48.69,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,99985,200052,20804 14X18 FIBER TRAY 100/CS,10037700208044,1021307,HUHTAMAKI,4,Case,215.60,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,81066,034040,D9542 DOME LID WHITE 1M/CS,10078731986105,1011079,GEORGIA-PACIFIC CORPORATION,1,Case,44.31,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,81459,100342,PET9 9OZ PET SQUAT CUP 1M/CSCLEAR   20/50/cs RPET,00840239100894,1232932,EATERY ESSENTIALS,1,Case,91.35,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,81471,100358,FL9PETNH FLAT LID NO SLOT 1M/CHESAPEAKE   PTLID-F92NS,00840239102119,1273957,EATERY ESSENTIALS,1,Case,53.01,.00,
2703418,0000004600,912623337,797599 UNITED MEDICAL CENTER,INV145947,3486204,06/10/2024 11:21 pm,82007,130270,SSF51 Black SMARTSTOCK FORK 960/24/40/CS  MWPS,00078731888082,1030794,GEORGIA-PACIFIC CORPORATION,2,Case,69.50,.00,
